ID,Title,Author(s),Source,Journal,Language(s),Publication year,Fulltext URL 
"S0103-37862003000300006-scl","O ensino, a pesquisa e a aprendizagem baseada em problemas","Bufrem, Leilah Santiago, Sakakima, Andréia Massamí","Transinformação; 15(3); 351-361","Transinformação","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-37862003000300006&lang=pt" 
"S0103-37862003000500004-scl","O papel da interação humano-computador na inclusão digital","Carvalho, José Oscar Fontanini de","Transinformação; 15(spe); 75-89","Transinformação","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-37862003000500004&lang=pt" 
"S0103-37862003000300001-scl","Disseminação de informação para a cidadania no Brasil: uma análise da cobertura das matérias sobre indicadores sociais na mídia impressa","Savignano, Verónica Maria, Jannuzzi, Paulo de Martino","Transinformação; 15(3); 293-302","Transinformação","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-37862003000300001&lang=pt" 
"S0103-37862003000300005-scl","Por espaços democráticos de aprendizagem","Carvalho, Ana Maria Sá de, Pontes, Rute Batista de","Transinformação; 15(3); 339-350","Transinformação","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-37862003000300005&lang=pt" 
"S0103-37862003000300002-scl","Metodologias para gestão da informação","Pereira, Edmeire Cristina","Transinformação; 15(3); 303-318","Transinformação","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-37862003000300002&lang=pt" 
"S0103-37862003000200010-scl","Estudio de la producción profesional en Bibliotecología en la Argentina: análisis de dominio de la revista Referencias","Liberatore, Gustavo, Coringrato, Marcela, Amerio, Adrián","Transinformação; 15(2); 221-229","Transinformação","Espanhol","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-37862003000200010&lang=pt" 
"S0103-37862003000200006-scl","Pesquisa docente no espaço constitutivo da formação dos profissionais da Ciência da Informação no Brasil","Souza, Francisco das Chagas de","Transinformação; 15(2); 175-187","Transinformação","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-37862003000200006&lang=pt" 
"S0103-37862003000200012-scl","Investigación de fuentes de información jurídica en materia de discriminación","Cap, Alicia S.","Transinformação; 15(2); 245-258","Transinformação","Espanhol","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-37862003000200012&lang=pt" 
"S0103-37862003000200009-scl","Comunicação científica dos docentes da Universidade Federal do Maranhão no período de 1998 a 2001","Pecegueiro, Cláudia Maria Pinho de Abreu, Jesus, Silvana Maria de","Transinformação; 15(2); 209-219","Transinformação","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-37862003000200009&lang=pt" 
"S0103-37862003000200011-scl","Análisis bibliométrico de la producción científica de los investigadores con proyectos aprobados por la Secretaría de Ciencia y Tecnología de la Universidad Nacional de Córdoba: 1996/1999","Bustos Argañaraz, Eugenia, Centeno Sosa, Alicia, Rapela, María Virginia","Transinformação; 15(2); 231-243","Transinformação","Espanhol","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-37862003000200011&lang=pt" 
"S0103-37862003000200007-scl","O profissional da informação no mundo do trabalho e as relações de gênero","Ferreira, Maria Mary","Transinformação; 15(2); 189-201","Transinformação","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-37862003000200007&lang=pt" 
"S0103-37862003000200003-scl","Necesidad de fortalecimiento de la extensión universitaria como componente del proyecto académico, con miras a la evaluación y acreditación","Escobar de Morel, Margarita","Transinformação; 15(2); 135-148","Transinformação","Espanhol","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-37862003000200003&lang=pt" 
"S0103-37862003000200002-scl","La enseñanza universitaria y su extensión en comunidades de frontera: un proyecto dirigido a promover políticas sociales para el ciudadano como usuario de información y lectura","Sabelli, Martha","Transinformação; 15(2); 119-133","Transinformação","Espanhol","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-37862003000200002&lang=pt" 
"S0103-37862003000200013-scl","Metodologia de Sistemas Flexíveis aplicada a estudos em Ciência da Informação: uma experiência pedagógica","Costa, Sely M.S.","Transinformação; 15(2); 259-271","Transinformação","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-37862003000200013&lang=pt" 
"S0103-37862003000200001-scl","As articulações da pesquisa com o ensino e a extensão nos cursos de Biblioteconomia e Ciência da Informação do Mercosul","Valentim, Marta Lígia Pomim, Barbalho, Célia Regina Simonetti, Rosemberg, Dulcinéia Sarmento, Cunha, Miriam Vieira da","Transinformação; 15(2); 105-117","Transinformação","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-37862003000200001&lang=pt" 
"S0103-37862003000200005-scl","A pesquisa histórica no ensino: saberes necessários à prática docente","Cavalcante, Lídia Eugenia","Transinformação; 15(2); 165-174","Transinformação","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-37862003000200005&lang=pt" 
"S0103-37862003000200014-scl","Sistema hipermídia ajudando a construir a pesquisa escolar","Machado, Ana Maria Nogueira, Vidott, Silvana Aparecida Borsetti Gregório","Transinformação; 15(2); 273-281","Transinformação","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-37862003000200014&lang=pt" 
"S0103-37862003000200008-scl","La investigación en la currícula de las Escuelas de Bibliotecología de la Universidad Tecnológica Metropolitana y de la Universidad de Playa Ancha de Ciencias de la Educación (Chile)","Gómez Fuentes, Héctor, Valenzuela, Cristian","Transinformação; 15(2); 203-208","Transinformação","Espanhol","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-37862003000200008&lang=pt" 
"S0103-37862003000200004-scl","A dimensão pedagógica da pesquisa nos cursos de Biblioteconomia do Mercosul: reflexões sobre uma trajetória de harmonização curricular","Rodrigues, Mara Eliane Fonseca, Guimarães, José Augusto Chaves","Transinformação; 15(2); 149-163","Transinformação","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-37862003000200004&lang=pt" 
"S0103-37862003000100007-scl","Marketing: uma ferramenta fundamental para o profissional da informação","Sugahara, Cibele Roberta, Fuentes, Ligia Ferrari, Oliveira, Silas Marques de","Transinformação; 15(1); 83-88","Transinformação","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-37862003000100007&lang=pt" 
"S0103-37862003000100002-scl","Escopo e abrangência da Ciência da Informação e a Pós-Graduação na área: anotações para uma reflexão","González De Gómez, Maria Nélida","Transinformação; 15(1); 31-43","Transinformação","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-37862003000100002&lang=pt" 
"S0103-37862003000100003-scl","A bibliometria na exploração de bases de dados: a importância da Lingüística","Mugnaini, Rogério","Transinformação; 15(1); 45-52","Transinformação","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-37862003000100003&lang=pt" 
"S0103-37862003000100005-scl","Ensino e biblioteca: diálogo possível","Castro, César Augusto","Transinformação; 15(1); 63-72","Transinformação","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-37862003000100005&lang=pt" 
"S0103-37862003000100006-scl","Recuperação de informações em bases de dados: usos de tesauro","Souto, Leonardo Fernandes","Transinformação; 15(1); 73-81","Transinformação","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-37862003000100006&lang=pt" 
"S0103-37862003000100004-scl","Revendo o debate quantidade-qualidade: tendências da pesquisa na Biblioteconomia e Ciência da Informação","Oliveira, Ely Francina Tannuri de","Transinformação; 15(1); 53-62","Transinformação","Português","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-37862003000100004&lang=pt" 
"S0103-37862003000100001-scl","Proyectar la memoria: del ordo nacional a la reapropiación crítica","García Gutiérrez, Antonio","Transinformação; 15(1); 7-30","Transinformação","Espanhol","2003","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-37862003000100001&lang=pt" 
"S0103-37862002000200006-scl","Tecnologia digital em bibliotecas e arquivos","Cabral, Ana Maria Rezende","Transinformação; 14(2); 167-177","Transinformação","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-37862002000200006&lang=pt" 
"S0103-37862002000200002-scl","Análise da revista ciência da informação disponibilizada na scielo a partir do seu vocabulário controlado","Silva, Fábio Mascarenhas e","Transinformação; 14(2); 133-138","Transinformação","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-37862002000200002&lang=pt" 
"S0103-37862002000200001-scl","Temática dos artigos de periódicos brasileiros na área da ciência da informação na década de 90","Pecegueiro, Cláudia Maria Pinho de Abreu","Transinformação; 14(2); 117-131","Transinformação","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-37862002000200001&lang=pt" 
"S0103-37862002000200003-scl","Design de sistemas de informação centrado no usuário e a abordagem do sense-making","Pereira, Edmeire Cristina","Transinformação; 14(2); 139-151","Transinformação","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-37862002000200003&lang=pt" 
"S0103-37862002000200005-scl","As tecnologias da informação e a exclusão digital","Lucas, Clarinda Rodrigues","Transinformação; 14(2); 159-165","Transinformação","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-37862002000200005&lang=pt" 
"S0103-37862002000200004-scl","Notas sobre o papel da pesquisa em cursos de graduação em ciência da informação","Kobashi, Nair Yumiko","Transinformação; 14(2); 153-158","Transinformação","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-37862002000200004&lang=pt" 
"S0103-37862002000200007-scl","Ações de conservação e preservação da memória no contexto digital","Teixeira, Wilza Aurora Matos","Transinformação; 14(2); 179-181","Transinformação","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-37862002000200007&lang=pt" 
"S0103-37862002000100002-scl","O tempo e o espaço da ciência da informação","Barreto, Aldo De Albuquerque","Transinformação; 14(1); 17-24","Transinformação","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-37862002000100002&lang=pt" 
"S0103-37862002000100006-scl","A pesquisa discente nos cursos de graduação em biblioteconomia e ciência da informação","Castro, César Augusto","Transinformação; 14(1); 49-53","Transinformação","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-37862002000100006&lang=pt" 
"S0103-37862002000100012-scl","Ciência da informação: denominação de curso e diretrizes curriculares","Fonseca, Maria Odila","Transinformação; 14(1); 101-104","Transinformação","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-37862002000100012&lang=pt" 
"S0103-37862002000100004-scl","Diretrizes políticas e estratégicas para a formaçáo docente voltadas à pesquisa e à extensão: Brasil","Valentim, Marta Lígia Pomim, Guimarães, José Augusto Chaves","Transinformação; 14(1); 29-39","Transinformação","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-37862002000100004&lang=pt" 
"S0103-37862002000100005-scl","O ensino com a prática da pesquisa: delineamento de uma nova proposta de formaçáo","Rodrigues, Mara Eliane Fonseca, Lück, Esther Hermes, Breglia, Vera Lúcia Alves","Transinformação; 14(1); 41-47","Transinformação","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-37862002000100005&lang=pt" 
"S0103-37862002000100011-scl","Administração da informação","Corrêa, Rosa","Transinformação; 14(1); 99-100","Transinformação","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-37862002000100011&lang=pt" 
"S0103-37862002000100008-scl","A ciência da informação na ótica da Puc-Minas","Cardoso, Ana Maria P., Marques Neto, Humberto Torres, Horta, Eleonora Bastos, Moreira, Manoel Palhares, Magalhães, Maria Helena Andrade","Transinformação; 14(1); 63-70","Transinformação","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-37862002000100008&lang=pt" 
"S0103-37862002000100009-scl","Alteração curricular do curso de biblioteconomia da Universidade do Estado de Santa Catarina - UDESC","Ohira, Maria Lourdes Blatt, Prado, Noemia Schöffen, Eggert, Gisela, Henrique, Ivonir Terezinha, Martins, Maria Emilia Ganzarolli, Nascimento, Maria de Jesus","Transinformação; 14(1); 71-82","Transinformação","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-37862002000100009&lang=pt" 
"S0103-37862002000100001-scl","Ensino e pesquisa em foco: o VI ENEBCI (encontro nacional de ensino de biblioteconomia e ciência da informação)","Kobashi, Nair Yumiko","Transinformação; 14(1); 11-15","Transinformação","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-37862002000100001&lang=pt" 
"S0103-37862002000100003-scl","A pesquisa na área de ciência da informação","Smit, Johanna W.","Transinformação; 14(1); 25-28","Transinformação","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-37862002000100003&lang=pt" 
"S0103-37862002000100010-scl","O curso de gestáo da informação da universidade federal do Paraná","Marchiori, Patrícia Zeni","Transinformação; 14(1); 83-97","Transinformação","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-37862002000100010&lang=pt" 
"S0103-37862002000100007-scl","Pesquisa discente em biblioteconomia no Brasil: elementos para uma política em cursos de graduação","Guimarães, José Augusto Chaves","Transinformação; 14(1); 55-62","Transinformação","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-37862002000100007&lang=pt" 
"S0103-37862001000200007-scl","A gestáo do conhecimento e a inovação tecnológica","Demantova Neto, Carlos, Longo, Rose Maryjuliano","Transinformação; 13(2); 93-110","Transinformação","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-37862001000200007&lang=pt" 
"S0103-37862001000200004-scl","Prospecção de cadeias produtivas e gestão da informação","Castro, Antônio Maria Gomes De","Transinformação; 13(2); 55-72","Transinformação","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-37862001000200004&lang=pt" 
"S0103-37862001000200006-scl","Dimensões de competitividade para a empresa Brasileira: informação e conhecimento, qualidade, tecnologia e meio ambiente","Silva, José Carlos Teixeira Da","Transinformação; 13(2); 81-92","Transinformação","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-37862001000200006&lang=pt" 
"S0103-37862001000200002-scl","Decisão e informação na indústria","Silva, Ralph Santos Da","Transinformação; 13(2); 25-42","Transinformação","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-37862001000200002&lang=pt" 
"S0103-37862001000200008-scl","Duas décadas de conjuntura econômica, de (des) emprego industrial e de inserção dos profissionais da informação no mercado de trabalho","Jannuzzi, Paulo De Martino, Mattos, Fernando Augusto Mansor De","Transinformação; 13(2); 111-129","Transinformação","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-37862001000200008&lang=pt" 
"S0103-37862001000200001-scl","Etoque, oferta e uso da informação: reflexões sobre um recurso estratégico para o desenvolvimento do setor produtivo","Jannuzzi, Celeste Aída Sirotheau Corrêa","Transinformação; 13(2); 13-23","Transinformação","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-37862001000200001&lang=pt" 
"S0103-37862001000200003-scl","Produção e disseminação de informações socioeconômicas","Guizzardi Filho, Osvaldo, Conti, Vivaldo Luiz","Transinformação; 13(2); 43-54","Transinformação","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-37862001000200003&lang=pt" 
"S0103-37862001000200005-scl","Conformação de plano de suprimento dos serviços em telecom integrado ao plano informacional","Miquelino, Fernando Luís De Castro, Santos, Raimundo Nonato Macedo Dos","Transinformação; 13(2); 73-80","Transinformação","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-37862001000200005&lang=pt" 
"S0103-37862001000100003-scl","Contexto, leitura e subjetividade","Dumont, Lígia Maria Moreira","Transinformação; 13(1); 43-47","Transinformação","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-37862001000100003&lang=pt" 
"S0103-37862001000100002-scl","Análise comparativa e de consistência entre representação automática e manual de informações documentárias","Alcaide, Gabriel Santos, Gava, Roberto Júlio, Rodrigues, Willame Santos, Santos, Débora Ferreira","Transinformação; 13(1); 23-41","Transinformação","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-37862001000100002&lang=pt" 
"S0103-37862001000100001-scl","Avaliação de sistemas de informação: revisão da literatura","Arouck, Osmar","Transinformação; 13(1); 7-21","Transinformação","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-37862001000100001&lang=pt" 
"S0103-37862001000100006-scl","Estrutura de bases de dados: modelos de metadados e a qualidade de resposta","Valentim, Marta Lígia Pomim","Transinformação; 13(1); 67-80","Transinformação","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-37862001000100006&lang=pt" 
"S0103-37862001000100005-scl","Informação estatística e política pública: desafios futuros no presente","Senra, Nelson","Transinformação; 13(1); 57-65","Transinformação","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-37862001000100005&lang=pt" 
"S0103-37862001000100004-scl","Complementaridade qualitativo-quantitativa na pesquisa em informação","Bufrem, Leilah Santiago","Transinformação; 13(1); 49-55","Transinformação","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-37862001000100004&lang=pt" 
"S0103-37862000000200004-scl","Os 4Ps do composto de marketing na literatura de Ciência da Informação","Amaral, Sueli Angelica Do","Transinformação; 12(2); 51-60","Transinformação","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-37862000000200004&lang=pt" 
"S0103-37862000000200002-scl","Administração participativa como filosofia para o gerenciamento de sistemas de informação","Pereira, Edmeire Cristina, Korobinski, Raquel Rutina, Anjos, Liane Dos, Silva, Suely Ferreira Da, Baduy, Ana Leticia Porrua","Transinformação; 12(2); 17-28","Transinformação","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-37862000000200002&lang=pt" 
"S0103-37862000000200005-scl","Quem é o profissional da informação?","Targino, Maria Das Graças","Transinformação; 12(2); 61-69","Transinformação","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-37862000000200005&lang=pt" 
"S0103-37862000000200001-scl","Gerenciamento do capital humano em bibliotecas ou centros de informação: desafio imposto pela sociedade do conhecimento","Oliveira, Angela Maria, Gomes Filho, Antonio Costa, Honesko, Astrid, Pereira, Edmeire C.","Transinformação; 12(2); 7-16","Transinformação","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-37862000000200001&lang=pt" 
"S0103-37862000000200003-scl","Correlação entre atuação de gerentes de S. I. e aspectos gerenciais considerados importantes","Oliveira, Silas Marques De","Transinformação; 12(2); 29-50","Transinformação","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-37862000000200003&lang=pt" 
"S0103-37862000000100007-scl","Desenvolvimento sustentável e a sociedade da informação: uma parceria natural?","Furnival, Ariadne C.","Transinformação; 12(1); 73-82","Transinformação","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-37862000000100007&lang=pt" 
"S0103-37862000000100001-scl","Disponibilização do catálogo do acervo das bibliotecas da UNICAMP na web, utilizando o altavista search intranet","Zanaga, Mariângela Pisoni, Silva, Izilda Morelli Pignataro da","Transinformação; 12(1); 7-10","Transinformação","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-37862000000100001&lang=pt" 
"S0103-37862000000100008-scl","Sor Juana and her library world","Blásquez, Elsa Barberena","Transinformação; 12(1); 83-92","Transinformação","Inglês","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-37862000000100008&lang=pt" 
"S0103-37862000000100002-scl","Localização de informações na internet: características e formas de funcionamento dos mecanismos de busca","Branski, Regina Meyer","Transinformação; 12(1); 11-19","Transinformação","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-37862000000100002&lang=pt" 
"S0103-37862000000100003-scl","O empowerment na administração de unidades de informação","Rutina, Raquel, Pereira, Edmeire Cristina","Transinformação; 12(1); 21-29","Transinformação","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-37862000000100003&lang=pt" 
"S0103-37862000000100004-scl","A SBPC e a informação ambiental no Brasil: o papel da revista Ciência Hoje","Barros, Antonio Teixeira De","Transinformação; 12(1); 31-47","Transinformação","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-37862000000100004&lang=pt" 
"S0103-37862000000100006-scl","Informação e censura no Brasil: da formação do Estado à &#039;Era do Real&#039;","Octaviano, Véra Lucia C., Rey, Carla Monte, Silva, Kelly Cristina Da","Transinformação; 12(1); 59-71","Transinformação","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-37862000000100006&lang=pt" 
"S0103-37862000000100005-scl","Educação Brasileira: análise temática (1991-1994)","Nassri, Maria Pia Giazzi, Gargantini, Marisa Bueno Mendes, Nassri, Regina Coeli Bezerra de Melo","Transinformação; 12(1); 49-57","Transinformação","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-37862000000100005&lang=pt" 
